route_id,vehicle_id,vehicle_instance_id,vehicle_type_id,energy_type,arc_seq,from_node,to_node,to_is_green,green_access_violation,depart_min,depart_time,arrival_min,arrival_time,service_start_min,service_start_time,leave_min,leave_time,travel_minutes,distance_km,waiting_minutes,late_minutes,remaining_weight_after_service,remaining_volume_after_service,energy_cost,carbon_cost,traffic_segments
S0024,T1_001,T1_001,1,燃油,5,27,54,False,False,1101.082347,18:21:05,1125.271714,18:45:16,1125.271714,18:45:16,1145.271714,19:05:16,24.189367,14.271727,0.0,1.271714,0.0,0.0,30.843063,6.709886,"[{""start_min"": 1101.082347, ""end_min"": 1125.271714, ""speed_kmh"": 35.4, ""distance_km"": 14.271727, ""period_label"": ""FALLBACK""}]"
S0024,T1_001,T1_001,1,燃油,6,54,0,False,False,1145.271714,19:05:16,1308.162351,21:48:10,1308.162351,21:48:10,1308.162351,21:48:10,162.890637,96.105476,0.0,0.0,0.0,0.0,188.99684,41.116126,"[{""start_min"": 1145.271714, ""end_min"": 1308.162351, ""speed_kmh"": 35.4, ""distance_km"": 96.105476, ""period_label"": ""FALLBACK""}]"
S0025,T4_008,T4_008,4,新能源,1,0,54,False,False,1170.0,19:30:00,1332.890637,22:12:53,1332.890637,22:12:53,1352.890637,22:32:53,162.890637,96.105476,0.0,208.890637,0.0,0.0,71.501657,14.197875,"[{""start_min"": 1170.0, ""end_min"": 1332.890637, ""speed_kmh"": 35.4, ""distance_km"": 96.105476, ""period_label"": ""FALLBACK""}]"
S0025,T4_008,T4_008,4,新能源,2,54,0,False,False,1352.890637,22:32:53,1515.781274,01:15:47,1515.781274,01:15:47,1515.781274,01:15:47,162.890637,96.105476,0.0,0.0,0.0,0.0,53.109938,10.545885,"[{""start_min"": 1352.890637, ""end_min"": 1515.781274, ""speed_kmh"": 35.4, ""distance_km"": 96.105476, ""period_label"": ""FALLBACK""}]"
S0026,T4_010,T4_010,4,新能源,1,0,54,False,False,1230.0,20:30:00,1392.890637,23:12:53,1392.890637,23:12:53,1412.890637,23:32:53,162.890637,96.105476,0.0,268.890637,0.0,0.0,71.501657,14.197875,"[{""start_min"": 1230.0, ""end_min"": 1392.890637, ""speed_kmh"": 35.4, ""distance_km"": 96.105476, ""period_label"": ""FALLBACK""}]"
S0026,T4_010,T4_010,4,新能源,2,54,0,False,False,1412.890637,23:32:53,1575.781274,02:15:47,1575.781274,02:15:47,1575.781274,02:15:47,162.890637,96.105476,0.0,0.0,0.0,0.0,53.109938,10.545885,"[{""start_min"": 1412.890637, ""end_min"": 1575.781274, ""speed_kmh"": 35.4, ""distance_km"": 96.105476, ""period_label"": ""FALLBACK""}]"
S0027,T4_009,T4_009,4,新能源,1,0,54,False,False,1290.0,21:30:00,1452.890637,00:12:53,1452.890637,00:12:53,1472.890637,00:32:53,162.890637,96.105476,0.0,328.890637,1968.2668,5.09682,69.903563,13.880546,"[{""start_min"": 1290.0, ""end_min"": 1452.890637, ""speed_kmh"": 35.4, ""distance_km"": 96.105476, ""period_label"": ""FALLBACK""}]"
S0027,T4_009,T4_009,4,新能源,2,54,77,False,False,1472.890637,00:32:53,1479.8659,00:39:52,1479.8659,00:39:52,1499.8659,00:59:52,6.975264,4.115405,0.0,262.8659,-0.0,-0.0,2.796502,0.555293,"[{""start_min"": 1472.890637, ""end_min"": 1479.8659, ""speed_kmh"": 35.4, ""distance_km"": 4.115405, ""period_label"": ""FALLBACK""}]"
S0027,T4_009,T4_009,4,新能源,3,77,0,False,False,1499.8659,00:59:52,1697.019958,04:17:01,1697.019958,04:17:01,1697.019958,04:17:01,197.154058,116.320894,0.0,0.0,-0.0,-0.0,64.28141,12.764171,"[{""start_min"": 1499.8659, ""end_min"": 1697.019958, ""speed_kmh"": 35.4, ""distance_km"": 116.320894, ""period_label"": ""FALLBACK""}]"
S0028,T1_001,T1_001,1,燃油,1,0,70,False,False,480.0,08:00:00,702.493489,11:42:30,702.493489,11:42:30,722.493489,12:02:30,222.493489,120.240603,0.0,0.0,0.0,0.0,327.135567,71.168106,"[{""start_min"": 480.0, ""end_min"": 540.0, ""speed_kmh"": 9.8, ""distance_km"": 9.8, ""period_label"": ""C""}, {""start_min"": 540.0, ""end_min"": 600.0, ""speed_kmh"": 55.3, ""distance_km"": 55.3, ""period_label"": ""S""}, {""start_min"": 600.0, ""end_min"": 690.0, ""speed_kmh"": 35.4, ""distance_km"": 53.1, ""period_label"": ""N""}, {""start_min"": 690.0, ""end_min"": 702.493489, ""speed_kmh"": 9.8, ""distance_km"": 2.040603, ""period_label"": ""C""}]"
S0028,T1_001,T1_001,1,燃油,2,70,0,False,False,722.493489,12:02:30,900.420124,15:00:25,900.420124,15:00:25,900.420124,15:00:25,177.926635,120.240603,0.0,0.0,0.0,0.0,234.267009,50.964619,"[{""start_min"": 722.493489, ""end_min"": 780.0, ""speed_kmh"": 9.8, ""distance_km"": 9.39273, ""period_label"": ""C""}, {""start_min"": 780.0, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 110.6, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 900.420124, ""speed_kmh"": 35.4, ""distance_km"": 0.247873, ""period_label"": ""N""}]"
S0029,T1_002,T1_002,1,燃油,1,0,70,False,False,520.0,08:40:00,742.493489,12:22:30,742.493489,12:22:30,762.493489,12:42:30,222.493489,120.240603,0.0,0.0,0.0,0.0,327.135567,71.168106,"[{""start_min"": 520.0, ""end_min"": 540.0, ""speed_kmh"": 9.8, ""distance_km"": 3.266667, ""period_label"": ""C""}, {""start_min"": 540.0, ""end_min"": 600.0, ""speed_kmh"": 55.3, ""distance_km"": 55.3, ""period_label"": ""S""}, {""start_min"": 600.0, ""end_min"": 690.0, ""speed_kmh"": 35.4, ""distance_km"": 53.1, ""period_label"": ""N""}, {""start_min"": 690.0, ""end_min"": 742.493489, ""speed_kmh"": 9.8, ""distance_km"": 8.573937, ""period_label"": ""C""}]"
S0029,T1_002,T1_002,1,燃油,2,70,0,False,False,762.493489,12:42:30,911.49357,15:11:30,911.49357,15:11:30,911.49357,15:11:30,149.000081,120.240603,0.0,0.0,0.0,0.0,232.454545,50.570318,"[{""start_min"": 762.493489, ""end_min"": 780.0, ""speed_kmh"": 9.8, ""distance_km"": 2.859397, ""period_label"": ""C""}, {""start_min"": 780.0, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 110.6, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 911.49357, ""speed_kmh"": 35.4, ""distance_km"": 6.781206, ""period_label"": ""N""}]"
S0031,T1_002,T1_002,1,燃油,1,0,39,False,False,930.0,15:30:00,1094.550309,18:14:33,1094.550309,18:14:33,1114.550309,18:34:33,164.550309,97.084682,0.0,194.550309,25.5,0.0646,259.877631,56.536191,"[{""start_min"": 930.0, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 53.1, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1094.550309, ""speed_kmh"": 35.4, ""distance_km"": 43.984682, ""period_label"": ""FALLBACK""}]"
S0031,T1_002,T1_002,1,燃油,2,39,98,False,False,1114.550309,18:34:33,1130.334185,18:50:20,1158.0,19:18:00,1178.0,19:38:00,15.783876,9.312487,27.665815,0.0,0.0,0.0,18.375797,3.997641,"[{""start_min"": 1114.550309, ""end_min"": 1130.334185, ""speed_kmh"": 35.4, ""distance_km"": 9.312487, ""period_label"": ""FALLBACK""}]"
S0031,T1_002,T1_002,1,燃油,3,98,0,False,False,1178.0,19:38:00,1359.932611,22:39:56,1359.932611,22:39:56,1359.932611,22:39:56,181.932611,107.34024,0.0,0.0,0.0,0.0,211.090638,45.922616,"[{""start_min"": 1178.0, ""end_min"": 1359.932611, ""speed_kmh"": 35.4, ""distance_km"": 107.34024, ""period_label"": ""FALLBACK""}]"
S0032,T1_003,T1_003,1,燃油,1,0,46,False,False,580.0,09:40:00,679.262309,11:19:16,679.262309,11:19:16,699.262309,11:39:16,99.262309,65.198096,0.0,0.0,0.0,0.0,172.536021,37.535087,"[{""start_min"": 580.0, ""end_min"": 600.0, ""speed_kmh"": 55.3, ""distance_km"": 18.433333, ""period_label"": ""S""}, {""start_min"": 600.0, ""end_min"": 679.262309, ""speed_kmh"": 35.4, ""distance_km"": 46.764762, ""period_label"": ""N""}]"
S0032,T1_003,T1_003,1,燃油,2,46,0,False,False,699.262309,11:39:16,836.431399,13:56:26,836.431399,13:56:26,836.431399,13:56:26,137.16909,65.198096,0.0,0.0,0.0,0.0,129.617474,28.198188,"[{""start_min"": 699.262309, ""end_min"": 780.0, ""speed_kmh"": 9.8, ""distance_km"": 13.187156, ""period_label"": ""C""}, {""start_min"": 780.0, ""end_min"": 836.431399, ""speed_kmh"": 55.3, ""distance_km"": 52.010939, ""period_label"": ""S""}]"
S0033,T1_004,T1_004,1,燃油,1,0,46,False,False,575.0,09:35:00,671.451574,11:11:27,672.0,11:12:00,692.0,11:32:00,96.451574,65.198096,0.548426,0.0,2315.2038,5.47433,177.749133,38.669195,"[{""start_min"": 575.0, ""end_min"": 600.0, ""speed_kmh"": 55.3, ""distance_km"": 23.041667, ""period_label"": ""S""}, {""start_min"": 600.0, ""end_min"": 671.451574, ""speed_kmh"": 35.4, ""distance_km"": 42.156429, ""period_label"": ""N""}]"
S0033,T1_004,T1_004,1,燃油,2,46,35,False,False,692.0,11:32:00,740.602973,12:20:36,740.602973,12:20:36,760.602973,12:40:36,48.602973,7.938486,0.0,88.602973,622.6252,1.58997,23.312756,5.071673,"[{""start_min"": 692.0, ""end_min"": 740.602973, ""speed_kmh"": 9.8, ""distance_km"": 7.938486, ""period_label"": ""C""}]"
S0033,T1_004,T1_004,1,燃油,3,35,32,False,False,760.602973,12:40:36,783.64813,13:03:39,788.0,13:08:00,808.0,13:28:00,23.045157,6.530541,4.35187,0.0,180.291,0.46473,14.702714,3.198565,"[{""start_min"": 760.602973, ""end_min"": 780.0, ""speed_kmh"": 9.8, ""distance_km"": 3.168181, ""period_label"": ""C""}, {""start_min"": 780.0, ""end_min"": 783.64813, ""speed_kmh"": 55.3, ""distance_km"": 3.36236, ""period_label"": ""S""}]"
S0033,T1_004,T1_004,1,燃油,4,32,87,False,False,808.0,13:28:00,815.737721,13:35:44,815.737721,13:35:44,835.737721,13:55:44,7.737721,7.131599,0.0,53.737721,-0.0,0.0,14.044971,3.055473,"[{""start_min"": 808.0, ""end_min"": 815.737721, ""speed_kmh"": 55.3, ""distance_km"": 7.131599, ""period_label"": ""S""}]"
S0033,T1_004,T1_004,1,燃油,5,87,0,False,False,835.737721,13:55:44,959.446748,15:59:27,959.446748,15:59:27,959.446748,15:59:27,123.709027,94.301982,0.0,0.0,-0.0,0.0,182.880408,39.785501,"[{""start_min"": 835.737721, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 59.228401, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 959.446748, ""speed_kmh"": 35.4, ""distance_km"": 35.073581, ""period_label"": ""N""}]"
S0034,T1_003,T1_003,1,燃油,1,0,61,False,False,840.0,14:00:00,902.751689,15:02:45,902.751689,15:02:45,922.751689,15:22:45,62.751689,56.923496,0.0,79.751689,0.0,0.0,148.584217,32.324389,"[{""start_min"": 840.0, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 55.3, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 902.751689, ""speed_kmh"": 35.4, ""distance_km"": 1.623496, ""period_label"": ""N""}]"
S0034,T1_003,T1_003,1,燃油,2,61,0,False,False,922.751689,15:22:45,1019.232191,16:59:14,1019.232191,16:59:14,1019.232191,16:59:14,96.480502,56.923496,0.0,0.0,0.0,0.0,111.943267,24.353177,"[{""start_min"": 922.751689, ""end_min"": 1019.232191, ""speed_kmh"": 35.4, ""distance_km"": 56.923496, ""period_label"": ""N""}]"
S0035,T1_004,T1_004,1,燃油,1,0,61,False,False,960.0,16:00:00,1056.480502,17:36:29,1056.480502,17:36:29,1076.480502,17:56:29,96.480502,56.923496,0.0,233.480502,0.0,0.0,151.838623,33.032383,"[{""start_min"": 960.0, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 35.4, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1056.480502, ""speed_kmh"": 35.4, ""distance_km"": 21.523496, ""period_label"": ""FALLBACK""}]"
S0035,T1_004,T1_004,1,燃油,2,61,0,False,False,1076.480502,17:56:29,1172.961004,19:32:58,1172.961004,19:32:58,1172.961004,19:32:58,96.480502,56.923496,0.0,0.0,0.0,0.0,111.943267,24.353177,"[{""start_min"": 1076.480502, ""end_min"": 1172.961004, ""speed_kmh"": 35.4, ""distance_km"": 56.923496, ""period_label"": ""FALLBACK""}]"
S0036,T1_003,T1_003,1,燃油,1,0,61,False,False,1020.0,17:00:00,1116.480502,18:36:29,1116.480502,18:36:29,1136.480502,18:56:29,96.480502,56.923496,0.0,293.480502,2156.697245,6.693705,154.10747,33.525969,"[{""start_min"": 1020.0, ""end_min"": 1116.480502, ""speed_kmh"": 35.4, ""distance_km"": 56.923496, ""period_label"": ""FALLBACK""}]"
S0036,T1_003,T1_003,1,燃油,2,61,67,False,False,1136.480502,18:56:29,1155.376558,19:15:23,1155.376558,19:15:23,1175.376558,19:35:23,18.896056,11.148673,0.0,0.0,0.0,0.0,28.229094,6.141219,"[{""start_min"": 1136.480502, ""end_min"": 1155.376558, ""speed_kmh"": 35.4, ""distance_km"": 11.148673, ""period_label"": ""FALLBACK""}]"
S0036,T1_003,T1_003,1,燃油,3,67,0,False,False,1175.376558,19:35:23,1261.739511,21:01:44,1261.739511,21:01:44,1261.739511,21:01:44,86.362952,50.954142,0.0,0.0,0.0,0.0,100.204194,21.79935,"[{""start_min"": 1175.376558, ""end_min"": 1261.739511, ""speed_kmh"": 35.4, ""distance_km"": 50.954142, ""period_label"": ""FALLBACK""}]"
S0037,T1_004,T1_004,1,燃油,1,0,67,False,False,1175.0,19:35:00,1261.362952,21:01:22,1261.362952,21:01:22,1281.362952,21:21:22,86.362952,50.954142,0.0,45.362952,1954.3869,4.77618,135.92079,29.56947,"[{""start_min"": 1175.0, ""end_min"": 1261.362952, ""speed_kmh"": 35.4, ""distance_km"": 50.954142, ""period_label"": ""FALLBACK""}]"
S0037,T1_004,T1_004,1,燃油,2,67,28,False,False,1281.362952,21:21:22,1299.066493,21:39:04,1299.066493,21:39:04,1319.066493,21:59:04,17.703541,10.445089,0.0,64.066493,0.0,0.0,25.893495,5.633111,"[{""start_min"": 1281.362952, ""end_min"": 1299.066493, ""speed_kmh"": 35.4, ""distance_km"": 10.445089, ""period_label"": ""FALLBACK""}]"
S0037,T1_004,T1_004,1,燃油,3,28,0,False,False,1319.066493,21:59:04,1422.968032,23:42:58,1422.968032,23:42:58,1422.968032,23:42:58,103.901538,61.301908,0.0,0.0,0.0,0.0,120.55366,26.226362,"[{""start_min"": 1319.066493, ""end_min"": 1422.968032, ""speed_kmh"": 35.4, ""distance_km"": 61.301908, ""period_label"": ""FALLBACK""}]"
S0038,T4_007,T4_007,4,新能源,1,0,28,False,False,1350.0,22:30:00,1453.901538,00:13:54,1453.901538,00:13:54,1473.901538,00:33:54,103.901538,61.301908,0.0,218.901538,1449.9814,4.603343,44.757017,8.88727,"[{""start_min"": 1350.0, ""end_min"": 1453.901538, ""speed_kmh"": 35.4, ""distance_km"": 61.301908, ""period_label"": ""FALLBACK""}]"
S0038,T4_007,T4_007,4,新能源,2,28,45,False,False,1473.901538,00:33:54,1482.217549,00:42:13,1482.217549,00:42:13,1502.217549,01:02:13,8.316011,4.906447,0.0,486.217549,0.0,0.0,3.170081,0.629474,"[{""start_min"": 1473.901538, ""end_min"": 1482.217549, ""speed_kmh"": 35.4, ""distance_km"": 4.906447, ""period_label"": ""FALLBACK""}]"
S0038,T4_007,T4_007,4,新能源,3,45,0,False,False,1502.217549,01:02:13,1574.007097,02:14:00,1574.007097,02:14:00,1574.007097,02:14:00,71.789547,42.355833,0.0,0.0,0.0,0.0,23.406738,4.647807,"[{""start_min"": 1502.217549, ""end_min"": 1574.007097, ""speed_kmh"": 35.4, ""distance_km"": 42.355833, ""period_label"": ""FALLBACK""}]"
S0039,T1_005,T1_005,1,燃油,1,0,45,False,False,877.0,14:37:00,935.860169,15:35:52,937.0,15:37:00,957.0,15:57:00,58.860169,42.355833,1.139831,0.0,0.0,0.0,114.226808,24.84996,"[{""start_min"": 877.0, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 21.198333, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 935.860169, ""speed_kmh"": 35.4, ""distance_km"": 21.1575, ""period_label"": ""N""}]"
S0039,T1_005,T1_005,1,燃油,2,45,0,False,False,957.0,15:57:00,1028.789547,17:08:47,1028.789547,17:08:47,1028.789547,17:08:47,71.789547,42.355833,0.0,0.0,0.0,0.0,83.295135,18.120796,"[{""start_min"": 957.0, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 37.17, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1028.789547, ""speed_kmh"": 35.4, ""distance_km"": 5.185833, ""period_label"": ""FALLBACK""}]"
S0040,T1_005,T1_005,1,燃油,1,0,45,False,False,1037.0,17:17:00,1108.789547,18:28:47,1108.789547,18:28:47,1128.789547,18:48:47,71.789547,42.355833,0.0,112.789547,1446.165914,3.890537,115.459799,25.118196,"[{""start_min"": 1037.0, ""end_min"": 1108.789547, ""speed_kmh"": 35.4, ""distance_km"": 42.355833, ""period_label"": ""FALLBACK""}]"
S0040,T1_005,T1_005,1,燃油,2,45,43,False,False,1128.789547,18:48:47,1135.38655,18:55:23,1135.38655,18:55:23,1155.38655,19:15:23,6.597003,3.892232,0.0,38.38655,0.0,0.0,9.13021,1.986271,"[{""start_min"": 1128.789547, ""end_min"": 1135.38655, ""speed_kmh"": 35.4, ""distance_km"": 3.892232, ""period_label"": ""FALLBACK""}]"
S0040,T1_005,T1_005,1,燃油,3,43,0,False,False,1155.38655,19:15:23,1220.790851,20:20:47,1220.790851,20:20:47,1220.790851,20:20:47,65.404301,38.588538,0.0,0.0,0.0,0.0,75.886536,16.509061,"[{""start_min"": 1155.38655, ""end_min"": 1220.790851, ""speed_kmh"": 35.4, ""distance_km"": 38.588538, ""period_label"": ""FALLBACK""}]"
S0041,T1_006,T1_006,1,燃油,1,0,43,False,False,953.0,15:53:00,1018.404301,16:58:24,1018.404301,16:58:24,1038.404301,17:18:24,65.404301,38.588538,0.0,0.0,0.0,0.0,105.151742,22.875686,"[{""start_min"": 953.0, ""end_min"": 1018.404301, ""speed_kmh"": 35.4, ""distance_km"": 38.588538, ""period_label"": ""N""}]"
S0041,T1_006,T1_006,1,燃油,2,43,0,False,False,1038.404301,17:18:24,1103.808602,18:23:49,1103.808602,18:23:49,1103.808602,18:23:49,65.404301,38.588538,0.0,0.0,0.0,0.0,75.886536,16.509061,"[{""start_min"": 1038.404301, ""end_min"": 1103.808602, ""speed_kmh"": 35.4, ""distance_km"": 38.588538, ""period_label"": ""FALLBACK""}]"
S0042,T1_006,T1_006,1,燃油,1,0,43,False,False,1109.0,18:29:00,1174.404301,19:34:24,1174.404301,19:34:24,1194.404301,19:54:24,65.404301,38.588538,0.0,77.404301,1950.989529,4.981727,102.943349,22.395251,"[{""start_min"": 1109.0, ""end_min"": 1174.404301, ""speed_kmh"": 35.4, ""distance_km"": 38.588538, ""period_label"": ""FALLBACK""}]"
S0042,T1_006,T1_006,1,燃油,2,43,44,False,False,1194.404301,19:54:24,1202.946609,20:02:57,1202.946609,20:02:57,1222.946609,20:22:57,8.542308,5.039962,0.0,93.946609,0.0,0.0,12.489633,2.717111,"[{""start_min"": 1194.404301, ""end_min"": 1202.946609, ""speed_kmh"": 35.4, ""distance_km"": 5.039962, ""period_label"": ""FALLBACK""}]"
S0042,T1_006,T1_006,1,燃油,3,44,0,False,False,1222.946609,20:22:57,1301.529491,21:41:32,1301.529491,21:41:32,1301.529491,21:41:32,78.582882,46.3639,0.0,0.0,0.0,0.0,91.177225,19.835539,"[{""start_min"": 1222.946609, ""end_min"": 1301.529491, ""speed_kmh"": 35.4, ""distance_km"": 46.3639, ""period_label"": ""FALLBACK""}]"
S0043,T1_007,T1_007,1,燃油,1,0,44,False,False,960.0,16:00:00,1038.582882,17:18:35,1038.582882,17:18:35,1058.582882,17:38:35,78.582882,46.3639,0.0,0.0,0.0,0.0,122.80137,26.715349,"[{""start_min"": 960.0, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 35.4, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1038.582882, ""speed_kmh"": 35.4, ""distance_km"": 10.9639, ""period_label"": ""FALLBACK""}]"
S0043,T1_007,T1_007,1,燃油,2,44,0,False,False,1058.582882,17:38:35,1137.165763,18:57:10,1137.165763,18:57:10,1137.165763,18:57:10,78.582882,46.3639,0.0,0.0,0.0,0.0,91.177225,19.835539,"[{""start_min"": 1058.582882, ""end_min"": 1137.165763, ""speed_kmh"": 35.4, ""distance_km"": 46.3639, ""period_label"": ""FALLBACK""}]"
S0044,T1_007,T1_007,1,燃油,1,0,58,False,False,1140.0,19:00:00,1240.373053,20:40:22,1240.373053,20:40:22,1260.373053,21:00:22,100.373053,59.220101,0.0,317.373053,0.0,0.0,162.018134,35.246928,"[{""start_min"": 1140.0, ""end_min"": 1240.373053, ""speed_kmh"": 35.4, ""distance_km"": 59.220101, ""period_label"": ""FALLBACK""}]"
S0044,T1_007,T1_007,1,燃油,2,58,0,False,False,1260.373053,21:00:22,1360.746106,22:40:45,1360.746106,22:40:45,1360.746106,22:40:45,100.373053,59.220101,0.0,0.0,0.0,0.0,116.45967,25.335717,"[{""start_min"": 1260.373053, ""end_min"": 1360.746106, ""speed_kmh"": 35.4, ""distance_km"": 59.220101, ""period_label"": ""FALLBACK""}]"
S0045,T1_006,T1_006,1,燃油,1,0,64,False,False,800.0,13:20:00,852.593937,14:12:36,852.593937,14:12:36,872.593937,14:32:36,52.593937,48.474079,0.0,0.0,0.0,0.0,120.724166,26.263455,"[{""start_min"": 800.0, ""end_min"": 852.593937, ""speed_kmh"": 55.3, ""distance_km"": 48.474079, ""period_label"": ""S""}]"
S0045,T1_006,T1_006,1,燃油,2,64,0,False,False,872.593937,14:32:36,939.34716,15:39:21,939.34716,15:39:21,939.34716,15:39:21,66.753223,48.474079,0.0,0.0,0.0,0.0,94.23108,20.499903,"[{""start_min"": 872.593937, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 25.259255, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 939.34716, ""speed_kmh"": 35.4, ""distance_km"": 23.214824, ""period_label"": ""N""}]"
S0046,T1_007,T1_007,1,燃油,1,0,64,False,False,800.0,13:20:00,852.593937,14:12:36,852.593937,14:12:36,872.593937,14:32:36,52.593937,48.474079,0.0,0.0,0.0,0.0,129.890937,28.257679,"[{""start_min"": 800.0, ""end_min"": 852.593937, ""speed_kmh"": 55.3, ""distance_km"": 48.474079, ""period_label"": ""S""}]"
S0046,T1_007,T1_007,1,燃油,2,64,0,False,False,872.593937,14:32:36,939.34716,15:39:21,939.34716,15:39:21,939.34716,15:39:21,66.753223,48.474079,0.0,0.0,0.0,0.0,94.23108,20.499903,"[{""start_min"": 872.593937, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 25.259255, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 939.34716, ""speed_kmh"": 35.4, ""distance_km"": 23.214824, ""period_label"": ""N""}]"
S0047,T1_008,T1_008,1,燃油,1,0,64,False,False,800.0,13:20:00,852.593937,14:12:36,852.593937,14:12:36,872.593937,14:32:36,52.593937,48.474079,0.0,0.0,0.0,0.0,129.890937,28.257679,"[{""start_min"": 800.0, ""end_min"": 852.593937, ""speed_kmh"": 55.3, ""distance_km"": 48.474079, ""period_label"": ""S""}]"
S0047,T1_008,T1_008,1,燃油,2,64,0,False,False,872.593937,14:32:36,939.34716,15:39:21,939.34716,15:39:21,939.34716,15:39:21,66.753223,48.474079,0.0,0.0,0.0,0.0,94.23108,20.499903,"[{""start_min"": 872.593937, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 25.259255, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 939.34716, ""speed_kmh"": 35.4, ""distance_km"": 23.214824, ""period_label"": ""N""}]"
S0048,T1_008,T1_008,1,燃油,1,0,64,False,False,960.0,16:00:00,1042.159456,17:22:10,1042.159456,17:22:10,1062.159456,17:42:10,82.159456,48.474079,0.0,137.159456,2119.54827,5.318826,131.640613,28.63832,"[{""start_min"": 960.0, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 35.4, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1042.159456, ""speed_kmh"": 35.4, ""distance_km"": 13.074079, ""period_label"": ""FALLBACK""}]"
S0048,T1_008,T1_008,1,燃油,2,64,56,False,False,1062.159456,17:42:10,1087.043347,18:07:03,1087.043347,18:07:03,1107.043347,18:27:03,24.883891,14.681496,0.0,178.043347,0.0,0.0,37.0314,8.056154,"[{""start_min"": 1062.159456, ""end_min"": 1087.043347, ""speed_kmh"": 35.4, ""distance_km"": 14.681496, ""period_label"": ""FALLBACK""}]"
S0048,T1_008,T1_008,1,燃油,3,56,0,False,False,1107.043347,18:27:03,1243.402509,20:43:24,1243.402509,20:43:24,1243.402509,20:43:24,136.359162,80.451906,0.0,0.0,0.0,0.0,158.213211,34.41917,"[{""start_min"": 1107.043347, ""end_min"": 1243.402509, ""speed_kmh"": 35.4, ""distance_km"": 80.451906, ""period_label"": ""FALLBACK""}]"
S0049,T1_009,T1_009,1,燃油,1,0,56,False,False,780.0,13:00:00,867.28959,14:27:17,867.28959,14:27:17,887.28959,14:47:17,87.28959,80.451906,0.0,0.0,0.0,0.0,213.023434,46.343094,"[{""start_min"": 780.0, ""end_min"": 867.28959, ""speed_kmh"": 55.3, ""distance_km"": 80.451906, ""period_label"": ""S""}]"
S0049,T1_009,T1_009,1,燃油,2,56,0,False,False,887.28959,14:47:17,1016.503636,16:56:30,1016.503636,16:56:30,1016.503636,16:56:30,129.214045,80.451906,0.0,0.0,0.0,0.0,157.70494,34.308596,"[{""start_min"": 887.28959, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 11.714761, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 1016.503636, ""speed_kmh"": 35.4, ""distance_km"": 68.737145, ""period_label"": ""N""}]"
S0050,T1_010,T1_010,1,燃油,1,0,56,False,False,656.0,10:56:00,829.575305,13:49:35,830.0,13:50:00,850.0,14:10:00,173.575305,80.451906,0.424695,0.0,612.67412,1.589454,218.708717,47.579923,"[{""start_min"": 656.0, ""end_min"": 690.0, ""speed_kmh"": 35.4, ""distance_km"": 20.06, ""period_label"": ""N""}, {""start_min"": 690.0, ""end_min"": 780.0, ""speed_kmh"": 9.8, ""distance_km"": 14.7, ""period_label"": ""C""}, {""start_min"": 780.0, ""end_min"": 829.575305, ""speed_kmh"": 55.3, ""distance_km"": 45.691906, ""period_label"": ""S""}]"
S0050,T1_010,T1_010,1,燃油,2,56,94,False,False,850.0,14:10:00,864.881035,14:24:53,864.881035,14:24:53,884.881035,14:44:53,14.881035,13.715353,0.0,27.881035,603.48812,1.571504,28.531674,6.207045,"[{""start_min"": 850.0, ""end_min"": 864.881035, ""speed_kmh"": 55.3, ""distance_km"": 13.715353, ""period_label"": ""S""}]"
