客户,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
27,78.4039957210389,36.1624544696849,28.2311514595682,32.471753282569,38.1308166379083,24.7535359170159,30.4152006821055,44.8861215813736,35.4877490019344,36.2605133688981,37.1857101501474,35.3787222921782,33.1036733659425,56.0257082563311,19.4630924637243,25.303110133755,26.8239032479471,81.1239878890626,42.3879266577516,35.9846052823941,42.8978066517281,70.7140748227543,26.3644431559331,15.8430866092046,73.5743422870019,49.9053687935926,3.46256289811,0.0,35.9701429585608,95.4455843057741,73.8402298600356,31.1951259401333,14.6313752402371,24.4938967764092,24.8746412572158,6.56010796795379,69.0637702162692,49.9500075685005,48.8874940330961,15.3444578668219,58.1362459669516,92.4038616357061,12.6547906499971,40.8400462979282,50.0814082566556,44.9248278279823,9.87397834361521,62.7977922738149,43.207285277356,102.933731804462,32.3327961457117,52.1887436555544,17.8430455352893,51.2600228427222,14.2717266367192,72.3018440709353,43.8180405212376,61.2076781578794,59.5226026297643,64.9172254291939,64.8851725449669,11.030353643503,57.3713574419104,68.052530536646,35.1141759627992,72.3273336630363,27.6327435946042,22.0848205359249,104.058688438018,97.3278301709364,26.7857252621122,68.4447778638598,93.6538716815714,54.2306850871698,38.5642242149011,23.6489053806992,27.6407874714213,19.8163967566493,19.0799027459374,17.6653280660413,77.1461422809138,26.494008238373,22.9053769122951,89.247406933112,63.8806059684725,22.8492128635979,71.4863569625013,14.6471684002605,77.8593162079222,28.9161583804116,66.9000054510521,8.19098467056469,70.6193888496766,3.98077701685436,30.4450465456998,5.57511237645389,61.0616884354364,33.7949174546435,23.231097226375
28,61.3019076302096,47.4589486393185,27.6814443065298,37.9945799467337,54.3753672029323,44.2357345271266,54.3744883426439,63.762464668378,48.2424008702512,55.035106773662,33.978676042406,41.8629879394885,31.1225644518229,38.1465462252618,49.441040730125,59.8268717460494,24.9363842575479,29.0818526725898,88.3113931768439,49.5323742333734,15.8843552160783,93.4143356657225,43.1378899528943,42.9637459506674,97.5322714138414,59.1460480954576,37.5072419483145,35.9701429585608,0.0,102.733665466248,42.5893423130468,30.8481581572647,57.1554783358686,44.8111708138841,13.8880616890808,50.5627587527718,121.854496542264,30.8240302135321,93.2157986252642,39.806367570097,64.4410536054285,131.793672372732,36.3811519547737,13.3487315539631,13.7353619257425,4.90644650962333,37.3756437630145,60.2833416362234,71.4108629383383,36.0537755971401,77.4042413036056,59.6115625672902,38.2515514986373,28.7251589651482,57.0730920521112,80.5162868960212,14.5350875663306,58.6140705715446,17.2964361771915,96.3090322129553,69.5554419717716,37.9031289311299,66.6918795852482,122.897434497107,10.7572510054699,100.476521709024,12.7323322770205,10.4450893594676,99.8634708376488,108.389690485225,62.2551153719649,48.7857991616473,69.8033847786048,59.2282311694213,51.5831613182739,25.8424429979746,25.2959384556175,44.8920234129287,39.3149649678968,22.4734389230872,109.913338562295,17.8965838329084,12.7462845637721,65.2170544944296,68.2336613166531,21.7186182889096,28.4549144621436,36.3596222601841,71.6754835810972,68.3394518820149,86.962355497078,43.834148039097,66.9488714237508,43.5788944650892,8.45616211802824,48.6729019233728,59.7853852972227,28.8616571437466,61.7534208480862
29,50.3225523012789,28.1376860491292,61.8038384931676,60.0643473275955,34.9822077604724,58.4748205950814,40.1817296847739,36.1557842878897,41.3460339347156,54.0331892404162,48.840762123418,49.6579362272774,48.9733709186211,35.1013444225628,54.3058711597002,42.201811450001,54.2374039062225,100.417871592754,37.6385519899931,74.5857777355888,69.6580041043629,8.05789742366503,58.032883400224,73.4814323201694,16.4871071670832,53.9699442083239,62.4447153165234,95.4455843057741,102.733665466248,0.0,78.7247251196945,79.5276781147126,70.7312102317947,58.3652564819952,77.3413761087649,100.318355840137,26.7218930676655,99.8943732560247,25.0256418699618,87.6604057683973,39.4959600989478,13.5658643080261,57.7030787564052,85.9104644347141,79.0000867172025,104.56018297398,87.5058403071007,44.360408509296,36.0774386199896,86.1167913782184,50.6665228191565,22.2886852641752,68.4100280742153,90.8495965191921,75.2090793492794,51.5737653403553,89.6192948003784,99.0220917857305,76.6386719064666,63.6086378922157,30.1252093234705,69.7494293324351,37.6514511471887,6.42453785286628,84.7614302797653,6.72839293879803,57.7499370493694,78.4604709536356,21.4995764417682,5.38875929190751,80.2780148194649,42.8867365085608,25.7495637929062,27.4096224388404,32.4138474883817,125.224715075683,60.3719317964051,100.84913803082,77.9318995407389,61.3577503186292,12.5209312746508,91.3000544373021,96.9731605647121,48.9503358312771,69.500097417842,74.4146283893981,70.4970926712134,101.769043560352,28.9465213449205,80.5987949795134,49.8009902613747,100.463822711287,48.4547277550232,73.8966542522245,97.3057283321915,86.6445217302413,20.6760166668264,92.2356880202235,101.081257054772
30,16.5074864412621,19.816280193908,29.1942011359184,44.4526168775335,34.5231546573708,45.1934224937534,45.9471266296658,26.7349807842195,19.6199155929032,13.9864115449391,29.2566743820522,24.9656288458074,23.6217000993762,19.9970662436866,38.8984933329866,25.7524808658601,19.5354379909289,20.8330362449588,23.9064580574073,82.5889666485725,30.97185066175,75.6500276399553,70.3387168201755,66.1529159187242,61.2607050776062,12.3174569640441,54.1792495406854,73.8402298600356,42.5893423130468,78.7247251196945,0.0,31.8887664637582,89.0178981717922,39.6150857590591,29.0425723589143,63.2497389956311,68.4655748541271,27.710728641436,42.9200682641201,89.4483043427848,49.4665508899109,59.497545936899,62.970087623617,23.1424741833832,29.5443585855822,29.2888021186082,61.6207059979724,19.0752265552239,17.7875079433893,19.8485412664904,69.106914190718,27.5554360123821,75.3609820368763,11.2247430967568,77.3770191517923,57.2481000753787,55.090343030122,30.0375029961212,33.1591868761069,78.2249548784315,32.9395750339023,44.4687550439408,44.8245080370844,74.2885392096408,43.0531095399371,84.7623687536016,33.5966963725516,37.7498933817178,63.8507090190247,70.2799277649816,56.9886426668663,43.2317555306297,46.1813824539177,54.2853264705835,51.352155275669,46.5143471359981,40.8061465820665,68.4630625158646,37.2369609005662,40.6168447750888,43.6064189180205,34.7420087160358,27.5244179465108,21.4680168795322,85.5609499656983,28.6425816121076,8.47096180451231,48.715548408806,26.2766682105313,87.1893469867934,70.2180487999223,51.8023215787233,16.9116760018111,58.7414012504091,53.8477878406915,83.4734368953765,37.0886520397506,30.1040323781962,103.073457466037
31,52.6085502497646,18.8282436623515,15.113194541877,14.0076349436723,35.7884599134638,28.5041871764021,17.4908151884181,44.1818907645327,22.5398294178598,18.0316494784561,20.7133741136645,12.7674550139699,13.4247897106234,32.256274399745,15.0609233617727,12.7490894236552,6.77232286002449,43.6370671689211,52.6357431260596,41.5800355646993,12.3036483969208,81.3176378518268,21.1656784206797,47.9816455496605,71.3241786838896,25.5887665766035,34.2569483173943,31.1951259401333,30.8481581572647,79.5276781147126,31.8887664637582,0.0,43.6968659840951,22.2218392277786,5.16613921655054,39.187673835864,87.6050459651594,35.5117298012523,37.2969596538747,53.4797186183643,47.2385736619945,68.882595644749,32.9595255308024,19.1814116112442,17.2202703816863,15.6428045016071,29.0214149423636,29.8755616911254,26.7620166219052,49.3090775457129,34.4020880013938,43.5932734374224,38.3510271111014,15.7875335699947,29.1548416363907,72.6494158956541,50.8839979404285,43.2832427542237,26.9175601935194,42.6759515641828,41.6545708653481,28.5313992181883,38.8565574985818,61.561227598115,37.4405818570303,72.7114940560898,8.21575306300326,24.5398619176819,68.9213341795083,70.4595723168406,45.3060860464218,57.574110896768,53.6969480525684,48.4240891603668,29.3224279769675,31.7104964341734,4.65029057520495,55.8076157703566,11.917696904941,14.0813038418701,41.6480825891943,9.41189327190605,14.915608486809,43.2005404840294,49.2357974636981,5.69039008308248,21.5048121225891,54.0887405417136,37.9270559073221,47.6160154005703,64.1789928841448,45.5153299768395,28.4480593347513,21.8990372724835,24.5988795509517,40.4353267289759,46.3618962517259,4.03179071909575,47.3987599569945
32,90.1385396542749,56.1937716342728,49.4701782990784,45.9856784345029,67.6296806806669,39.3701710981636,49.9616883521311,43.1156329053547,60.6548967895909,69.6063772670404,43.769346714109,52.3969183886852,47.5578708886757,56.5987266521764,34.3526810778887,41.8581067966445,33.0216414876635,56.9781001645798,58.2044578936181,30.706949607358,56.5445747037253,109.181018295556,46.5852637008463,41.2357002338127,115.959555315765,51.8064906532209,15.9193157734947,14.6313752402371,57.1554783358686,70.7312102317947,89.0178981717922,43.6968659840951,0.0,45.5299248337752,47.5217107760535,6.53054090495691,60.2228606650945,80.5939647243891,69.4217828426478,27.194710766714,69.4775236951059,107.352154475147,34.5618042731534,44.1464410938175,34.9856275652558,38.8074006275083,6.93939402972307,63.04567404257,66.1796635879513,67.1975147979679,66.7947476042524,54.5995202826921,35.5793468859319,68.1010857146667,15.9171716298652,65.5029536136719,39.0308518159685,71.6267289673932,61.6799844335938,61.0160790812468,99.0157373116186,14.3026542981611,57.608459498083,93.8462454966461,44.9877431612259,104.976667837602,29.1083045769221,25.5943264178984,81.2317934585005,91.5152074799179,16.3572159718854,78.5011384563843,102.932452770384,85.7112234561321,71.4550160477591,17.8082717658999,29.70269636831,18.7629486520127,28.4231797770376,33.6842445524187,81.0598477928854,34.0064453023647,44.2731582277175,96.133170074309,66.1947967408241,46.7192713600654,63.5269422184347,7.13159947683936,76.6678581514238,57.2941241440199,54.7803391083049,10.1263140738271,74.3385550626962,11.7208071093906,34.1602343567056,19.5948043552419,49.61356551019,42.2867937504515,27.7693703605093
33,57.715000446938,42.4554488232212,17.4321626515841,16.3336064040591,28.0461712221743,10.8595911584533,13.3750319598218,25.4906664496235,38.6960286338675,34.0829715099749,13.8437928186023,17.007334143103,25.5220150319689,25.9796905348901,15.7702493852999,15.3528208411994,37.2715473044261,59.3278296216302,38.5790729864031,24.1079171387837,33.2528277600719,70.2662471590091,1.80534814117604,10.797422200334,34.8268925699519,49.8797367816195,16.3469197605448,24.4938967764092,44.8111708138841,58.3652564819952,39.6150857590591,22.2218392277786,45.5299248337752,0.0,24.3325426116185,21.1416127723913,64.4939198796551,61.5480731847002,32.6127861881993,22.5851145401636,33.2582854259235,55.3078272989423,7.23883598839272,38.3131761578702,33.2560409698151,45.9339387043146,30.427430653309,56.7389777057088,48.1819680670156,52.3119615956623,15.1161396628604,38.1853790632878,5.77526783283069,53.2813626609832,19.9602674001217,33.2052175193688,53.2827813400375,53.4918090212229,60.036727567747,41.1465531721817,73.2959664413564,49.6052644155917,26.3805888654053,49.4817399096083,47.9398111681395,54.5006988394604,27.9137780861795,33.5186388901214,74.3382928359422,55.0524029439808,28.5309968738834,32.572233192402,62.7940419018561,38.0967662020558,18.4603225947984,55.143617681951,16.3890072649191,23.7108705271089,13.9761813254499,23.3054724788154,47.3400015139869,31.877605063769,23.2396054354071,62.9060762220092,45.9432351050281,16.5251721140117,56.5318652441247,25.6590301435892,71.6852347364343,25.3199279638912,49.5148012545638,26.9320737921616,39.7329216057957,28.3334220125592,64.8172691087889,20.8155217093656,34.1944532116445,20.1223790388252,27.9749996773353
34,49.0789238373388,39.1126082726288,18.3844294160909,29.013582925209,50.8032184066061,31.4668997085127,23.1063436970456,53.5913851572297,19.0489810253959,28.3058114260293,33.9105339407241,22.2017314768565,26.4437469250925,35.3891824944669,16.8001517717655,22.1326248942566,4.56652216322792,39.356900021934,55.6266573074337,48.8344923646325,4.45771188536422,62.6723144370484,27.5256628430382,56.5817241871189,76.7435539480041,31.9553171525639,44.746142179215,24.8746412572158,13.8880616890808,77.3413761087649,29.0425723589143,5.16613921655054,47.5217107760535,24.3325426116185,0.0,37.3390828474627,94.1270332235036,24.931678115971,66.4456539052177,47.6635561420803,50.9332591024685,85.592352756743,36.002163504313,7.138327733738,10.2852014366685,11.756820385657,41.1412522488927,32.1951614810304,41.7390913847453,32.1624071772407,46.8484593630488,65.5667408390595,41.9806022800797,15.149445503899,56.5407968493043,80.054714539004,30.968696823634,36.9268641145905,24.1446550940261,56.0459949693574,49.2292455463798,30.8174207445367,48.7682050721219,85.0493877891764,24.1776648115601,72.2390586256029,6.79020519418078,27.2880774572854,96.4232808434936,78.9410144210698,64.0812309108665,44.3697618663627,55.0856968736376,46.5091090323891,31.2534348657111,29.444198859604,11.554327347282,53.5057852003717,17.9120820812933,11.0984122760329,64.4462839330735,4.7039543253186,4.40311129640071,53.8022967636024,55.6198197288945,8.76259521234608,31.5385653816808,59.3849935720149,56.2463851293358,41.6906098274498,48.9002901718397,53.366243879768,50.0554512282442,34.1116438488183,27.2310985228857,26.3471498699992,53.8836574376681,10.3457057434961,84.0063538320875
35,104.409465833404,52.4867638724915,40.5229662527158,32.9657763534871,58.7087540718188,45.0299293882187,27.3678236600111,57.1250434537018,52.9926330569476,64.3044272573028,38.3537562326472,31.0229525063991,41.4138388114259,43.9147151587043,35.5841746667804,44.7332359310253,30.4513559636922,87.1039325753287,58.0454960493164,30.8087990659736,43.6620219555704,110.379010962949,34.3210256588902,35.0801049524918,96.8916157513056,45.5652653523049,11.2268908194936,6.56010796795379,50.5627587527718,100.318355840137,63.2497389956311,39.187673835864,6.53054090495691,21.1416127723913,37.3390828474627,0.0,99.9579638528417,57.2633592431285,47.3020492620688,16.6884417526945,88.1648829531437,92.421373985915,24.6180207841632,48.4108755080588,62.9320487599692,36.6760711532731,7.9384856638072,69.248706051031,60.3662270822451,82.7612396060797,62.4585493673274,82.2375715461231,24.4438741539219,52.0988050065735,11.1330289399972,48.4902320503813,42.3222182516478,94.7976594707843,37.4580697266367,62.0089759972183,85.3381539384307,10.7294164332371,45.9890104948428,63.4832776001354,61.7823453216161,101.994504488678,22.740926913974,19.8315636047409,86.9222218292514,108.964554923669,18.7627582947451,73.782339830756,67.160751203591,67.4107853324918,67.9426199033694,23.1570559151339,39.5105510079364,12.0191350786996,28.9963740629302,30.2623999594077,53.9177909771755,45.9114299347039,40.6738916510618,65.4369119172403,65.8500868429103,30.1948178509272,45.2923914383893,9.1801984664494,81.8765934574493,46.3418303819042,98.1316043999243,8.82143534892971,60.3847716711077,5.19451585778864,24.9852639244727,17.508430844747,75.9796952022255,38.9648639125903,28.5098797171554
36,55.3793157014999,32.4715278747457,48.5466604630788,37.8444772271117,24.6386141035544,32.0191588446882,47.5264288938258,27.9340670186074,44.6623989004542,37.1217257723398,60.2353689853112,53.0286993043951,40.0937909820854,36.0555092363331,61.7069716479984,51.6917973280254,72.0783164011822,77.39853228018,28.3298883252338,52.8943943278235,94.7172988522412,36.1163369436981,52.3438888970124,70.1538889398107,6.44959462276303,55.8037794458629,63.7977393803979,69.0637702162692,121.854496542264,26.7218930676655,68.4655748541271,87.6050459651594,60.2228606650945,64.4939198796551,94.1270332235036,99.9579638528417,0.0,107.55043093568,15.9811302245458,69.2596465663801,12.7445113294485,41.979176865555,70.8692578928543,104.265924737499,83.8328328961812,114.828883004703,104.738675794801,48.0669261694003,53.7251532637313,62.0415473976482,25.7872720078587,27.7296797341669,63.7658076616398,68.6920775251844,77.2226430861448,17.68891639722,138.630318104906,78.542980530982,75.3787658413499,28.9150806429039,68.7325901040923,100.584375040662,22.0892352185256,18.8240167375847,107.85122173721,40.7934423432207,86.4576422483412,105.290589934797,44.9007161247425,22.9876188476227,57.4378865604738,29.8578952194935,65.4699854138367,21.6805234744684,21.7941148917149,73.296923622797,81.4256780747073,82.7282227194604,66.4719599579527,51.8718670459931,13.7330856862271,84.6674452065714,53.3583508787039,63.5556510926233,22.6493515053507,68.9583326645041,66.652557669304,105.440318331757,59.416203167103,41.2789735542079,17.5963430101007,73.4501918646781,38.1354094968188,89.3052043529819,114.514350959518,86.5199370672517,21.0950165374111,86.3985993471665,77.8878574371617
37,60.8075791261873,74.7933753341867,39.6007188797978,50.1726699393268,46.8962666300532,69.0596425157343,49.1380251106318,73.4699457630092,39.5610414655036,59.4240351973598,46.9287199846512,49.0981129201009,59.6509820140371,61.2706474792479,48.078028726649,50.1761347799576,30.8254451490244,8.18143670064805,58.1240254502974,80.6860619373871,32.3535471215576,121.065599461639,75.9246416164938,89.8252852223801,99.5636462038782,47.3463958831154,71.45748514916,49.9500075685005,30.8240302135321,99.8943732560247,27.710728641436,35.5117298012523,80.5939647243891,61.5480731847002,24.931678115971,57.2633592431285,107.55043093568,0.0,62.6208644591965,108.822567076264,87.0843344984512,107.890798821646,59.2584437073716,22.1839611936561,19.2286010056469,29.3484156444371,96.4922511813662,61.5782367132528,69.2953840326095,26.6205444160117,76.204277649139,61.1219122740632,78.1727227240061,37.477677663073,95.364570816027,95.3025084053892,20.3435174480845,22.252963544493,9.90291107099638,94.8306373383122,85.281742106176,61.4987653852166,52.4036152254152,72.600947469242,14.6599172311961,134.366291284855,32.41895245233,53.1550335756413,77.0830602689493,70.2062515457704,64.7756934815079,59.9890120117127,67.0336052177769,67.4590095911984,79.8918499542216,47.0868836374088,45.0277879589558,56.8972126916004,46.7776293575642,48.5391818341257,75.0980923318771,37.09832621612,30.0177475429817,53.5145577195012,102.554539002322,39.3475078304416,19.088534261884,82.7355941773798,46.8950768255242,64.0212596236066,99.933903792367,64.8813117208001,39.514429142772,55.9077807869244,30.6052808156288,55.8357544227768,79.9420753483585,38.1903396891783,111.92558995642
38,68.5954097800849,25.598477264094,34.8354559025607,40.323020903121,15.1555339690084,28.4223287346193,26.8961849715301,16.3382799125469,31.0089228111335,28.9720179871139,27.1686681933881,24.9197500273036,33.7651408190756,23.6121370831252,47.3849009210307,27.0338686678832,62.3315464797314,93.3296797056089,25.5949103700344,41.2284826984158,47.6485310587266,40.7977851792444,37.7440661162922,43.8481859071708,18.6929443124961,36.8735981338195,75.7221100618825,48.8874940330961,93.2157986252642,25.0256418699618,42.9200682641201,37.2969596538747,69.4217828426478,32.6127861881993,66.4456539052177,47.3020492620688,15.9811302245458,62.6208644591965,0.0,40.6267891633495,5.82040869773213,43.6596517831889,38.4748281412208,76.069725095409,46.2508568323661,58.961746077923,67.9717215174072,35.9007014494538,27.1553336473112,55.7669104510823,17.0622531897029,27.0184466519611,35.2333594160374,38.7674521172575,41.2009940040365,17.5534275485149,121.22868012119,60.9891255894818,65.1820128813023,22.8713045577933,40.8274631184069,90.1675964305773,16.099948361789,25.3510370138914,97.7409302238373,32.1317736262781,49.3809563835109,67.2491776835118,54.0535490742222,38.6769451057272,50.0113569384206,11.5303540100837,67.3382761252846,8.21345989657114,13.2106554778037,73.8098958233637,67.8693347034626,73.998068866263,59.9470389015569,49.0632636068458,19.3911195055405,49.8833216033697,84.6567029053726,56.072422789,27.1718769456315,44.1421126602879,66.052396816024,86.3478129900821,62.5120751082264,40.1395809090418,21.6490173206765,70.975849745766,54.9458408227317,81.7422717394606,108.351206448459,59.8110996830055,13.5221736128696,59.8518389252612,54.196014022011
39,97.0846821142156,77.4949184656526,42.830966684749,52.0045600341383,65.0206793385085,50.1493056974393,43.0882518120078,44.7132876026012,72.4613525861638,69.3179050013059,30.3526033542516,53.7634195527832,34.5575552551743,45.4111857770284,36.0755179109472,47.9217769584513,45.9935134529132,106.05875399647,47.4499473671256,22.904163166907,65.5582053853611,67.598568927964,25.9163292844547,11.599114814625,52.1246805070876,69.1747812668157,20.0590968592947,15.3444578668219,39.806367570097,87.6604057683973,89.4483043427848,53.4797186183643,27.194710766714,22.5851145401636,47.6635561420803,16.6884417526945,69.2596465663801,108.822567076264,40.6267891633495,0.0,69.0090386108053,95.417275455565,15.1447593859252,50.7537588009538,83.2925400381231,41.4549176837056,20.2700503687522,62.1362964283211,93.2372150955215,80.9491787628982,31.5204817462702,69.4064303849346,14.9657276347274,89.0952283215951,8.16322822934781,49.0890291136104,78.0051915802571,68.9240186303555,71.6729615645948,46.06800939979,88.9824072924652,22.922908248541,42.2081962108156,84.4951508447867,66.1731261751444,83.4050353784407,58.9617568261192,42.0223138718001,77.6717251045775,61.2039891369133,2.97950600766479,42.164100375478,95.8199797523515,48.0102002673645,33.6753230708944,34.3369817527137,37.301915650896,10.4124897283674,34.6180611000066,29.2373528773929,73.8557263789651,64.3228964962978,61.9710038060624,125.748802941851,37.3794020952241,32.5482483742694,82.7013754927243,19.830259961773,101.360288363024,19.8526504364028,61.6639688251951,13.5265338480306,71.2653712889517,18.646700471693,45.4430495052317,17.0651742958122,51.2575354541815,35.3164746511557,9.31248691982543
40,54.4441557343952,28.6451505940647,32.7161755712279,49.7670113108933,23.2587510344336,42.9203282400816,50.9249320025242,30.4227922414604,36.490751683118,36.9507348712351,45.482882747764,41.5250035719747,46.9970704669139,41.0368228612332,48.533169408238,47.126522292873,44.9348670305538,94.8246482716267,22.41183253279,33.5283551151244,73.9144594979418,56.6700407299285,59.6472334164579,34.8307752105925,14.2691966499601,45.6960931335554,69.9722324865117,58.1362459669516,64.4410536054285,39.4959600989478,49.4665508899109,47.2385736619945,69.4775236951059,33.2582854259235,50.9332591024685,88.1648829531437,12.7445113294485,87.0843344984512,5.82040869773213,69.0090386108053,0.0,49.1959518989071,37.2250838133897,51.7536662711374,76.7848428323803,104.270225691597,87.598259065014,39.1203080141686,43.7280904749603,67.9251446495827,27.58978063068,34.5839984712706,36.4362805098107,59.2335916440924,71.3509113243932,17.3686400345774,116.455659030345,62.0693341421489,64.1083325518805,21.9994683625737,46.9652004949062,107.778399643135,22.2684649402671,22.7137847467329,61.0375302640254,33.6434248113071,43.6482476291469,82.797039920885,39.3683708008542,27.6807463070198,59.0626682989769,9.61238846685268,69.3728472890757,11.6860940533473,21.8559131882406,89.3547566007761,49.6903296652462,55.9731123576564,40.1595182353399,52.0377510384557,24.4229588354283,45.6174395167891,94.6906905930924,76.3720577540728,27.6504376757058,56.5990053173435,58.5700328126325,54.9216660640388,57.34169887919,32.0442366751598,10.4277383998365,64.7289254047147,43.2214374208059,82.0591831637444,82.7805992844763,48.7406104918448,21.7346633032275,66.2080342831064,44.7471877972049
41,56.0103666850807,41.3741048330977,61.6368972697924,61.5218854705139,42.3399474762911,52.1046002259439,57.8325404541612,50.6408682128451,45.8002151493273,39.2228053064467,63.1600621517498,63.1103061239531,70.8743583251909,33.6170796181153,55.7794066465124,60.2821815017947,87.9443829063313,116.37618452442,39.0088409030179,90.3562412846683,58.2901531741647,8.36320286312035,63.5991802464645,93.5137854302967,51.7701029099261,36.6681454214771,87.9960974061338,92.4038616357061,131.793672372732,13.5658643080261,59.497545936899,68.882595644749,107.352154475147,55.3078272989423,85.592352756743,92.421373985915,41.979176865555,107.890798821646,43.6596517831889,95.417275455565,49.1959518989071,0.0,62.0618372233593,75.2449082242749,82.2928309446917,110.404554417762,92.8651067183468,54.8878432610254,38.6216546670655,88.5539092635728,85.0551832080965,31.5946521675964,59.9798982651424,46.1426551454284,75.5455045092144,83.9463808822418,127.087735207901,59.0923105318166,86.7447889280299,70.7440367653854,30.75673478464,84.6815074938409,62.4241680536094,19.3278149025504,103.687798821405,12.5795488651835,88.1646953604278,88.4238265842396,3.17923720630987,17.0246724719859,116.882241064638,53.8509768292532,24.4351070960105,52.1639018194813,63.9013102211864,79.1253768526973,58.7830724573584,96.8953494827339,64.5060634991925,89.4775717495831,36.9932141086671,64.4040486858775,64.3481047497319,45.067391569724,106.403078569066,66.3076536881314,94.7249975282566,100.251522359176,25.910605311426,58.6305988373182,61.7996464086023,74.1891611722537,44.4109011081441,103.047755330705,78.6951821269563,72.6346780531661,30.445961415744,56.2678473340379,99.2124222560948
42,62.5681831671082,49.2283725821398,20.8011380567059,23.569698053625,32.9193257473148,17.067203877692,12.9482355554337,22.5035523718088,37.1811493199384,55.8601292945617,19.0309240517517,28.9429113583169,36.7166169669167,50.5804649011361,18.5977665368891,19.9394165103093,37.0212005116114,48.7146336246858,45.2176607641324,17.9272215345135,35.7249599357662,59.4395643915546,3.56666303204862,7.15872885818772,60.8417967606854,53.9024580559064,19.3196392449377,12.6547906499971,36.3811519547737,57.7030787564052,62.970087623617,32.9595255308024,34.5618042731534,7.23883598839272,36.002163504313,24.6180207841632,70.8692578928543,59.2584437073716,38.4748281412208,15.1447593859252,37.2250838133897,62.0618372233593,0.0,42.9710214466299,49.3510060611739,40.5718694860266,19.818499989025,53.5789851861285,63.2633989509935,77.5975515157975,21.4487794408484,40.5827863662165,1.50506138866381,45.7401738853107,16.6736971195252,33.8655440554308,66.4878943835937,78.9728095735825,52.4657865658497,60.3557442308822,71.0939007758064,25.9156454763335,26.8820164428395,80.4026587560734,41.3865381165993,59.6233709143149,21.3412289595283,32.2495956497975,82.0769940737001,59.6826894754385,23.22268970899,36.3397213058569,52.5609127890654,45.1034620654235,26.1397384461935,31.1305518536165,30.3062938184966,15.9485348211775,20.2879763933043,14.5881926396428,49.4853209171739,37.4133526111603,23.7217804030805,71.3892960517961,53.1104409571335,24.7208283659767,62.5474119389895,18.2082350320625,48.4098702439745,24.6539818946411,61.159776815117,12.4801703434415,60.5741158773561,23.9127808513751,39.6870061874077,9.75149100524043,30.2716965853963,30.0459497595779,25.4772443709775
43,38.5885376925765,48.3116612413521,27.6003205705055,38.3796604295455,37.5840400025245,48.9393552744169,34.6917615645221,63.5834358512992,37.7170226180453,39.5187453015215,31.691460675408,28.180930237224,38.9010760564841,51.5194839113654,30.1983445558849,39.2103838914144,10.0330635112719,36.6988653805066,67.6952278071341,59.4169699047676,4.24496394019199,111.617492577333,41.4670230885471,53.257120012319,99.0666738621018,32.0632816320145,39.2711283351297,40.8400462979282,13.3487315539631,85.9104644347141,23.1424741833832,19.1814116112442,44.1464410938175,38.3131761578702,7.138327733738,48.4108755080588,104.265924737499,22.1839611936561,76.069725095409,50.7537588009538,51.7536662711374,75.2449082242749,42.9710214466299,0.0,5.03996181289618,3.89223156235181,56.3005453482818,45.5482468032971,50.3937167677121,42.1273768809993,40.5154507355467,40.2405212738058,36.3946034046092,15.7501347509313,53.2839236540445,87.5131495817971,24.7922614590075,33.8764032920473,16.0187289926209,54.8721882985818,63.9814437840768,24.7894137980927,46.8525611553065,80.3140499568881,12.916164181747,109.272742453503,10.9550697083848,20.3905586055444,99.6458354280036,55.1886831310888,63.5163146457744,52.2501427110436,53.5632712085333,60.9126590177201,60.4057530614725,26.8529796689628,20.0894861543743,33.7824356047599,22.6123679153024,24.6850056235964,91.0374356690965,7.48138595813876,7.16045128062057,47.3361560313978,80.6793817694843,17.9217328338091,21.2259429605528,45.7190993504159,68.2954679528143,52.1567693159632,76.5138221690756,29.3247450368975,50.2827229796447,25.1029298019209,17.003855904048,39.442108691965,62.8111884228069,12.9921196302301,58.1360048589024
